uniprot_id,system_id,ligand_smiles,ligand_inchikey,affinity_file
P68400,5n9l__1__1.A__1.B,Cc1ccc(N/C=C2\C(=O)CCc3c2oc2c(Cl)c(Cl)c(O)cc32)cc1,ZCTFVCJEVPAGSA-NTEUORMPSA-N,data/chembl_parallel_enriched_combined/uniprot_P68400/P68400_chembl_activities.parquet
P68400,3at3__1__1.A__1.B,O=C(O)Cc1ccn(-c2cncc(-n3ncc4ccc(NC5CCCC5)cc43)n2)c1,YQTMYRNBXJDYDN-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P68400/P68400_chembl_activities.parquet
P68400,3at4__1__1.A__1.B,CC(C)Nc1ccc2cnn(-c3cncc(-n4ccc(CC(=O)O)c4)n3)c2c1,BBYRUZKRFAIQSR-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P68400/P68400_chembl_activities.parquet
P68400,5b0x__1__1.A__1.B,COc1ccc(C(=O)Nc2ncc(-c3ccc(C(=O)O)cc3)s2)cc1,UPIVZLFKYMNZDG-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P68400/P68400_chembl_activities.parquet
P68400,4gub__1__1.A__1.B,CC(=O)Nc1cc(Nc2cc(Nc3cn(C)cn3)n3ncc(C#N)c3n2)ccc1C,BVIIISKMMOOOPF-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P68400/P68400_chembl_activities.parquet
P68400,6rcm__1__1.A__1.C,COc1cc(/C=C(\C#N)C(=O)Nc2nnc(C(C)(C)C)s2)ccc1O,QETDAIRBSSGKBC-YRNVUSSQSA-N,data/chembl_parallel_enriched_combined/uniprot_P68400/P68400_chembl_activities.parquet
P68400,5oty__1__1.A__1.F,CCc1ccccc1-c1c(Cl)cc(CNCCc2nc3ccccc3[nH]2)cc1Cl,NIYHCLSRFWAFPP-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P68400/P68400_chembl_activities.parquet
P68400,6ehk__1__1.A__1.D_1.E,CCc1ccccc1-c1c(Cl)cc(CNCCc2nc3ccccc3[nH]2)cc1Cl,NIYHCLSRFWAFPP-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P68400/P68400_chembl_activities.parquet
P68400,6ehk__1__1.A__1.D_1.E,Cc1ccc(O)c(C(=O)O)c1,DLGBEGBHXSAQOC-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P68400/P68400_chembl_activities.parquet
Q8IXJ6,5dy5__1__1.A_2.A__1.C_1.F,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc(OCc4cn(Cc5ccccc5)nn4)c3)s2)n1,YWLNYZXFIAFWSF-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q8IXJ6/Q8IXJ6_chembl_activities.parquet
Q8IXJ6,5dy5__1__1.A_2.A__2.C_2.F,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc(OCc4cn(Cc5ccccc5)nn4)c3)s2)n1,YWLNYZXFIAFWSF-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q8IXJ6/Q8IXJ6_chembl_activities.parquet
Q8IXJ6,5dy5__2__1.A__1.C_1.F,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc(OCc4cn(Cc5ccccc5)nn4)c3)s2)n1,YWLNYZXFIAFWSF-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q8IXJ6/Q8IXJ6_chembl_activities.parquet
Q8IXJ6,4rmh__1__1.A__1.B_1.D,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,MENNDDDTIIZDDN-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q8IXJ6/Q8IXJ6_chembl_activities.parquet
Q8IXJ6,5d7p__1__1.A_1.B__1.H_1.I_1.J_1.K,NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21,FUZYTVDVLBBXDL-VIFPVBQESA-N,data/chembl_parallel_enriched_combined/uniprot_Q8IXJ6/Q8IXJ6_chembl_activities.parquet
Q8IXJ6,5d7p__1__1.A_1.B__1.H_1.I_1.J_1.K,NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21,FUZYTVDVLBBXDL-VIFPVBQESA-N,data/chembl_parallel_enriched_combined/uniprot_Q8IXJ6/Q8IXJ6_chembl_activities.parquet
Q8IXJ6,5d7p__1__1.A_1.B__1.D_1.E_1.F,NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21,FUZYTVDVLBBXDL-VIFPVBQESA-N,data/chembl_parallel_enriched_combined/uniprot_Q8IXJ6/Q8IXJ6_chembl_activities.parquet
Q8IXJ6,5d7p__1__1.A_1.B__1.D_1.E_1.F,NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21,FUZYTVDVLBBXDL-VIFPVBQESA-N,data/chembl_parallel_enriched_combined/uniprot_Q8IXJ6/Q8IXJ6_chembl_activities.parquet
Q8IXJ6,5mar__1__1.A__1.D_1.E_1.G_1.I,OCCCc1nc(-c2ccc(Cl)cc2)no1,BTURSBZSHDJVMU-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q8IXJ6/Q8IXJ6_chembl_activities.parquet
Q8IXJ6,5mar__2__1.B__1.P_1.Q_1.S,OCCCc1nc(-c2ccc(Cl)cc2)no1,BTURSBZSHDJVMU-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q8IXJ6/Q8IXJ6_chembl_activities.parquet
Q8IXJ6,5yqm__1__1.A__1.C_1.E_1.F,Cc1cc(C)nc(SCC(=O)Nc2ccc(Sc3ccccc3)cc2)n1,KOUOSAPHOUALKH-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q8IXJ6/Q8IXJ6_chembl_activities.parquet
Q8IXJ6,5yqn__1__1.A__1.C,Cc1cc(C)nc(SCC(=O)Nc2cccc(COc3cccc(NC(=O)c4cnn(C)c4)c3)c2)n1,SLKIFBBCZNLTHR-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q8IXJ6/Q8IXJ6_chembl_activities.parquet
Q8IXJ6,5yql__1__1.A__1.B,Cc1cc(C)nc(SCC(=O)Nc2cccc(COc3ccccc3)c2)n1,UTHZHWWWTOWRMG-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q8IXJ6/Q8IXJ6_chembl_activities.parquet
Q8IXJ6,5yqo__1__1.A__1.C,Cc1cc(C)nc(SCC(=O)Nc2cccc(COc3ccc(NC(=O)c4cnn(C)c4)cc3)c2)n1,NPUWKDPBMLZNJM-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q8IXJ6/Q8IXJ6_chembl_activities.parquet
Q8IXJ6,8owz__1__1.A__1.B_1.F,COCCn1cc(COc2cccc(Cc3cnc(NC(=O)CSc4nc(C)cc(C)n4)s3)c2)nn1,MAUGCLAAQLDMTD-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q8IXJ6/Q8IXJ6_chembl_activities.parquet
P22894,1mmb__1__1.A__1.E_1.F,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc1cccs1)C(=O)NO,XFILPEOLDIKJHX-QYZOEREBSA-N,data/chembl_parallel_enriched_combined/uniprot_P22894/P22894_chembl_activities.parquet
P22894,1zvx__1__1.A__1.E_1.F,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(C)C)P(=O)(O)O)cc2)cc1,BZVYQWLRCHLAGK-QGZVFWFLSA-N,data/chembl_parallel_enriched_combined/uniprot_P22894/P22894_chembl_activities.parquet
P22894,1zs0__1__1.A__1.E_1.F,COc1ccc(-c2ccc(S(=O)(=O)N[C@H](C(C)C)P(=O)(O)O)cc2)cc1,BZVYQWLRCHLAGK-KRWDZBQOSA-N,data/chembl_parallel_enriched_combined/uniprot_P22894/P22894_chembl_activities.parquet
P22894,3dpf__1__1.A__1.G,Nc1c(N2CCc3ccc(CNC(=O)c4nc5sc6c(c5c(=O)[nH]4)CCS(=O)(=O)C6)cc3C2)c(=O)c1=O,QHDIXGPUTSAIJX-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P22894/P22894_chembl_activities.parquet
P22894,3dpf__2__1.B__1.M,Nc1c(N2CCc3ccc(CNC(=O)c4nc5sc6c(c5c(=O)[nH]4)CCS(=O)(=O)C6)cc3C2)c(=O)c1=O,QHDIXGPUTSAIJX-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P22894/P22894_chembl_activities.parquet
P22894,3dpe__1__1.A__1.F,Nc1c(N2CCc3ccc(CNC(=O)c4nc5sc6c(c5c(=O)[nH]4)CCS(=O)(=O)C6)cc3C2)c(=O)c1=O,QHDIXGPUTSAIJX-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P22894/P22894_chembl_activities.parquet
O15164,4yad__1__1.A__1.E,COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCC(=O)N3C)c(OC)c1,GVIOXIPLOUEGTN-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O15164/O15164_chembl_activities.parquet
O15164,4yad__2__1.B__1.J,COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCC(=O)N3C)c(OC)c1,GVIOXIPLOUEGTN-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O15164/O15164_chembl_activities.parquet
O15164,4yax__1__1.A__1.C,COc1ccc(Oc2cc3c(cc2NS(=O)(=O)c2ccccc2)n(C)c(=O)n3C)cc1,KQJPZLNOKCNFSE-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O15164/O15164_chembl_activities.parquet
O15164,4yax__2__1.B__1.J,COc1ccc(Oc2cc3c(cc2NS(=O)(=O)c2ccccc2)n(C)c(=O)n3C)cc1,KQJPZLNOKCNFSE-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O15164/O15164_chembl_activities.parquet
O15164,4zql__2__1.B__1.I,COc1ccc(Oc2cc3c(cc2NS(=O)(=O)c2ccc(OC)c(OC)c2)n(C)c(=O)n3C)cc1,KNVIUMWNYXDULF-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O15164/O15164_chembl_activities.parquet
O15164,4ybm__2__1.B__1.G,COc1ccc(S(=O)(=O)Nc2cc3c(cc2Oc2cccc(OCc4ccccc4)c2)n(C)c(=O)n3C)cc1OC,OVQRUFSHJHJYMA-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O15164/O15164_chembl_activities.parquet
O15164,4ybm__2__1.B__1.H,COc1ccc(S(=O)(=O)Nc2cc3c(cc2Oc2cccc(OCc4ccccc4)c2)n(C)c(=O)n3C)cc1OC,OVQRUFSHJHJYMA-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O15164/O15164_chembl_activities.parquet
O15164,4ybs__1__1.A__1.D,Cc1nc(S(=O)(=O)Nc2cc3c(cc2Oc2cccc(OCC(C)C)c2)n(C)c(=O)n3C)cn1C,QYVGOEVQCUQELI-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_O15164/O15164_chembl_activities.parquet
P10827,1nav__1__1.A__1.C,CC(C)c1cc(Oc2c(Cl)cc(CC(=O)O)cc2Cl)ccc1O,OZYQIQVPUZANTM-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P10827/P10827_chembl_activities.parquet
P21589,6ye2__1__1.A__1.C_1.D_1.E,O=P(O)(O)COC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,IVHVIBKVJIZKOC-RTWAVKEYSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6ye2__1__2.B__2.G_2.H_2.I,O=P(O)(O)COC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,IVHVIBKVJIZKOC-RTWAVKEYSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6ye1__1__1.B__1.F_1.G_1.H,O=P(O)(O)COC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,ALDWNWOVOJESRL-SDBHATRESA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6ye1__1__2.A__2.C_2.D_2.E,O=P(O)(O)COC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,ALDWNWOVOJESRL-SDBHATRESA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,7jv9__1__1.A__1.C_1.D_1.G,O=P(O)(O)COC[C@H]1O[C@@H](n2ncc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H](O)[C@@H]1O,VAGWGCSOWAKFTM-VMUDFCTBSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,7jv9__2__1.B__1.I_1.J_1.M,O=P(O)(O)COC[C@H]1O[C@@H](n2ncc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H](O)[C@@H]1O,VAGWGCSOWAKFTM-VMUDFCTBSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,7jv8__1__1.A__1.E_1.F_1.H,COC[C@](CO)(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,BQCRMLSBGAKPFW-RTPDKIPNSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,7jv8__2__1.B__1.I_1.J_1.L,COC[C@](CO)(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,BQCRMLSBGAKPFW-RTPDKIPNSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,7jv8__3__1.C__1.M_1.N_1.P,COC[C@](CO)(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,BQCRMLSBGAKPFW-RTPDKIPNSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,7jv8__4__1.D__1.Q_1.R_1.T,COC[C@](CO)(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O,BQCRMLSBGAKPFW-RTPDKIPNSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6tvg__1__1.A__1.D,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,OLCWZBFDIYXLAA-IOSLPCCCSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6tvg__1__2.A__2.D,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,OLCWZBFDIYXLAA-IOSLPCCCSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6tvx__1__1.A__1.B_1.C_1.D,Nc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]3O)c2n1,YUBQMXICWXUXRX-KQYNXXCUSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6tvx__1__2.A__2.B_2.C_2.D,Nc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]3O)c2n1,YUBQMXICWXUXRX-KQYNXXCUSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6xug__1__1.A__1.C_1.D_1.F_1.G,Cc1cccc(-n2nccc2-c2cc(Cl)c3nnn(-c4ccc5cn[nH]c5c4)c3c2)c1,CSVTXOXVXICQEG-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6xug__1__1.B__1.H_1.I_1.K_1.L,Cc1cccc(-n2nccc2-c2cc(Cl)c3nnn(-c4ccc5cn[nH]c5c4)c3c2)c1,CSVTXOXVXICQEG-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6xue__1__1.A__1.C_1.D_1.F_1.G,N#Cc1ccc(Cn2nccc2-c2cc(Cl)c3nnn(-c4ccc5cn[nH]c5c4)c3c2)cc1,WHTYOOSKWPNGMT-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6xue__1__1.B__1.H_1.I_1.K_1.L,N#Cc1ccc(Cn2nccc2-c2cc(Cl)c3nnn(-c4ccc5cn[nH]c5c4)c3c2)cc1,WHTYOOSKWPNGMT-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6xuq__1__1.A__1.B_1.C_1.E,C[C@H](Nc1cc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccc(F)cc1,ZOJVDXWVVGFWSE-KCVUFLITSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6xuq__1__2.A__2.B_2.C_2.E,C[C@H](Nc1cc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccc(F)cc1,ZOJVDXWVVGFWSE-KCVUFLITSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6twa__1__1.A__1.B_1.C_1.D,NNc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]3O)c2n1,AJMJEKNHUHCOGZ-KQYNXXCUSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6twa__1__2.A__2.B_2.C_2.D,NNc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]3O)c2n1,AJMJEKNHUHCOGZ-KQYNXXCUSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6tw0__1__1.A__1.B_1.C_1.D,Nc1nc(=O)[nH]c2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,ZFKXMQLZXNYUBT-KQYNXXCUSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6tw0__1__2.A__2.B_2.C_2.D,Nc1nc(=O)[nH]c2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,ZFKXMQLZXNYUBT-KQYNXXCUSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,4h2i__1__1.A__1.B_1.C_1.D,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,OLCWZBFDIYXLAA-IOSLPCCCSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,4h2i__1__2.A__2.B_2.C_2.D,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,OLCWZBFDIYXLAA-IOSLPCCCSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6z9d__1__1.A__1.B_1.C_1.E,C[C@H](Nc1cc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1F,MFYLCAMJNGIULC-KCVUFLITSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6z9d__1__2.A__2.B_2.C_2.E,C[C@H](Nc1cc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1F,MFYLCAMJNGIULC-KCVUFLITSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6z9b__1__1.A__1.B_1.C_1.E,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)nc(Cl)nc32)[C@@H](F)[C@@H]1O,PPWDVNAHTXSWKW-DMVWFOPNSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6z9b__1__2.A__2.B_2.C_2.E,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)nc(Cl)nc32)[C@@H](F)[C@@H]1O,PPWDVNAHTXSWKW-DMVWFOPNSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6s7h__1__1.A__1.B_1.C_1.E,CN(Cc1ccccc1)c1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,NRCRRUYZIFHEBT-SCFUHWHPSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6s7h__1__2.A__2.B_2.C_2.E,CN(Cc1ccccc1)c1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,NRCRRUYZIFHEBT-SCFUHWHPSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6s7f__1__1.A__1.B_1.C_1.E,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,DMBYYIJBPDWQFF-SCFUHWHPSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P21589,6s7f__1__2.A__2.B_2.C_2.E,O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,DMBYYIJBPDWQFF-SCFUHWHPSA-N,data/chembl_parallel_enriched_combined/uniprot_P21589/P21589_chembl_activities.parquet
P25774,2f1g__1__1.A__1.C,COc1ccc(NCCNC(=O)[C@H](CC2CCCCC2)Nc2nc3ccccc3o2)cc1,VFNWTXUFNNOQHD-QFIPXVFZSA-N,data/chembl_parallel_enriched_combined/uniprot_P25774/P25774_chembl_activities.parquet
P25774,2f1g__2__1.B__1.D,COc1ccc(NCCNC(=O)[C@H](CC2CCCCC2)Nc2nc3ccccc3o2)cc1,VFNWTXUFNNOQHD-QFIPXVFZSA-N,data/chembl_parallel_enriched_combined/uniprot_P25774/P25774_chembl_activities.parquet
P25774,1ms6__1__1.A__1.B,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)COCc1ccccc1,LXEDKIMJQBOMSU-MOPGFXCFSA-N,data/chembl_parallel_enriched_combined/uniprot_P25774/P25774_chembl_activities.parquet
P25774,2hh5__1__1.A__1.C_1.G,C[C@@H](CNc1ccc(OC(F)(F)F)cc1)NC(=O)[C@H](CS(=O)(=O)Cc1ccccc1)NC(=O)N1CCOCC1,LIOLGHUQUQDMDF-AVRDEDQJSA-N,data/chembl_parallel_enriched_combined/uniprot_P25774/P25774_chembl_activities.parquet
P25774,2hh5__2__1.B__1.H_1.L,C[C@@H](CNc1ccc(OC(F)(F)F)cc1)NC(=O)[C@H](CS(=O)(=O)Cc1ccccc1)NC(=O)N1CCOCC1,LIOLGHUQUQDMDF-AVRDEDQJSA-N,data/chembl_parallel_enriched_combined/uniprot_P25774/P25774_chembl_activities.parquet
P25774,2hhn__2__1.B__1.G,C[C@@H](CNc1ccc(OC(F)(F)F)cc1)NC(=O)[C@H](CS(=O)(=O)Cc1ccccc1)NC(=O)N1CCOCC1,LIOLGHUQUQDMDF-AVRDEDQJSA-N,data/chembl_parallel_enriched_combined/uniprot_P25774/P25774_chembl_activities.parquet
P25774,2hhn__3__1.A_1.B__1.G,C[C@@H](CNc1ccc(OC(F)(F)F)cc1)NC(=O)[C@H](CS(=O)(=O)Cc1ccccc1)NC(=O)N1CCOCC1,LIOLGHUQUQDMDF-AVRDEDQJSA-N,data/chembl_parallel_enriched_combined/uniprot_P25774/P25774_chembl_activities.parquet
P25774,2hhn__3__2.A_2.B__2.G,C[C@@H](CNc1ccc(OC(F)(F)F)cc1)NC(=O)[C@H](CS(=O)(=O)Cc1ccccc1)NC(=O)N1CCOCC1,LIOLGHUQUQDMDF-AVRDEDQJSA-N,data/chembl_parallel_enriched_combined/uniprot_P25774/P25774_chembl_activities.parquet
P25774,2hhn__4__2.B__2.G,C[C@@H](CNc1ccc(OC(F)(F)F)cc1)NC(=O)[C@H](CS(=O)(=O)Cc1ccccc1)NC(=O)N1CCOCC1,LIOLGHUQUQDMDF-AVRDEDQJSA-N,data/chembl_parallel_enriched_combined/uniprot_P25774/P25774_chembl_activities.parquet
P25774,2hhn__4__3.B__3.G,C[C@@H](CNc1ccc(OC(F)(F)F)cc1)NC(=O)[C@H](CS(=O)(=O)Cc1ccccc1)NC(=O)N1CCOCC1,LIOLGHUQUQDMDF-AVRDEDQJSA-N,data/chembl_parallel_enriched_combined/uniprot_P25774/P25774_chembl_activities.parquet
P25774,4p6g__1__1.A__1.E,CNC(=O)O[C@H]1COc2ccc(N3CCN(C4COC4)CC3)cc2[C@@H]1NC(=O)c1ccc(F)cc1,NDEBZCZEAVMSQF-GOTSBHOMSA-N,data/chembl_parallel_enriched_combined/uniprot_P25774/P25774_chembl_activities.parquet
P25774,4p6g__2__1.B__1.F,CNC(=O)O[C@H]1COc2ccc(N3CCN(C4COC4)CC3)cc2[C@@H]1NC(=O)c1ccc(F)cc1,NDEBZCZEAVMSQF-GOTSBHOMSA-N,data/chembl_parallel_enriched_combined/uniprot_P25774/P25774_chembl_activities.parquet
P25774,4p6g__3__1.C__1.G,CNC(=O)O[C@H]1COc2ccc(N3CCN(C4COC4)CC3)cc2[C@@H]1NC(=O)c1ccc(F)cc1,NDEBZCZEAVMSQF-GOTSBHOMSA-N,data/chembl_parallel_enriched_combined/uniprot_P25774/P25774_chembl_activities.parquet
P25774,4p6g__4__1.D__1.H,CNC(=O)O[C@H]1COc2ccc(N3CCN(C4COC4)CC3)cc2[C@@H]1NC(=O)c1ccc(F)cc1,NDEBZCZEAVMSQF-GOTSBHOMSA-N,data/chembl_parallel_enriched_combined/uniprot_P25774/P25774_chembl_activities.parquet
P25774,2r9m__1__1.A__1.C,CN1CCC(C#N)(NC(=O)[C@H](CC2CCCCC2)NC(=O)N2CCOCC2)CC1,IRSOCWQJNYLTDD-SFHVURJKSA-N,data/chembl_parallel_enriched_combined/uniprot_P25774/P25774_chembl_activities.parquet
P25774,2r9m__2__1.B__1.D,CN1CCC(C#N)(NC(=O)[C@H](CC2CCCCC2)NC(=O)N2CCOCC2)CC1,IRSOCWQJNYLTDD-SFHVURJKSA-N,data/chembl_parallel_enriched_combined/uniprot_P25774/P25774_chembl_activities.parquet
